3730:5:0,1,2,3,114,125,24,25,138,36,150,47,48,163,174,185,196,207,99:0000110010100111110
3731:5:0,1,2,3,114,125,24,25,138,36,150,47,162,58,59,175,186,197,208:0000110010101000000
3732:5:0,1,2,3,114,125,24,25,138,36,150,47,162,58,174,69,186,197,208:0000110010101010000
3733:5:0,1,2,3,114,125,24,25,138,36,150,47,162,58,174,185,79,197,208:0000110010101011000
3734:5:0,1,2,3,114,125,24,25,138,36,150,47,162,58,174,185,196,89,208:0000110010101011100
3735:5:0,1,2,3,114,125,24,25,138,36,150,47,162,58,174,185,196,207,99:0000110010101011110
3736:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,68,69,186,197,208:0000110010101100000
3737:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,68,185,79,197,208:0000110010101101000
3738:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,68,185,196,89,208:0000110010101101100
3739:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,68,185,196,207,99:0000110010101101110
3740:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,184,78,79,197,208:0000110010101110000
3741:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,184,78,196,89,208:0000110010101110100
3742:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,184,78,196,207,99:0000110010101110110
3743:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,184,195,88,89,208:0000110010101111000
3744:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,184,195,88,207,99:0000110010101111010
3745:5:0,1,2,3,114,125,24,25,138,36,150,47,162,173,184,195,206,98,99:0000110010101111100
3746:5:0,1,2,3,114,125,24,25,138,36,150,161,57,58,59,175,186,197,208:0000110010110000000
3747:5:0,1,2,3,114,125,24,25,138,36,150,161,57,58,174,69,186,197,208:0000110010110010000
3748:5:0,1,2,3,114,125,24,25,138,36,150,161,57,58,174,185,79,197,208:0000110010110011000
3749:5:0,1,2,3,114,125,24,25,138,36,150,161,57,58,174,185,196,89,208:0000110010110011100
3750:5:0,1,2,3,114,125,24,25,138,36,150,161,57,58,174,185,196,207,99:0000110010110011110
3751:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,68,69,186,197,208:0000110010110100000
3752:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,68,185,79,197,208:0000110010110101000
3753:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,68,185,196,89,208:0000110010110101100
3754:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,68,185,196,207,99:0000110010110101110
3755:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,184,78,79,197,208:0000110010110110000
3756:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,184,78,196,89,208:0000110010110110100
3757:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,184,78,196,207,99:0000110010110110110
3758:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,184,195,88,89,208:0000110010110111000
3759:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,184,195,88,207,99:0000110010110111010
3760:5:0,1,2,3,114,125,24,25,138,36,150,161,57,173,184,195,206,98,99:0000110010110111100
3761:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,68,69,186,197,208:0000110010111000000
3762:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,68,185,79,197,208:0000110010111001000
3763:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,68,185,196,89,208:0000110010111001100
3764:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,68,185,196,207,99:0000110010111001110
3765:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,184,78,79,197,208:0000110010111010000
3766:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,184,78,196,89,208:0000110010111010100
3767:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,184,78,196,207,99:0000110010111010110
3768:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,184,195,88,89,208:0000110010111011000
3769:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,184,195,88,207,99:0000110010111011010
3770:5:0,1,2,3,114,125,24,25,138,36,150,161,172,67,184,195,206,98,99:0000110010111011100
3771:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,77,78,79,197,208:0000110010111100000
3772:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,77,78,196,89,208:0000110010111100100
3773:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,77,78,196,207,99:0000110010111100110
3774:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,77,195,88,89,208:0000110010111101000
3775:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,77,195,88,207,99:0000110010111101010
3776:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,77,195,206,98,99:0000110010111101100
3777:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,194,87,88,89,208:0000110010111110000
3778:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,194,87,88,207,99:0000110010111110010
3779:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,194,87,206,98,99:0000110010111110100
3780:5:0,1,2,3,114,125,24,25,138,36,150,161,172,183,194,205,97,98,99:0000110010111111000
3781:5:0,1,2,3,114,125,24,25,138,149,46,47,48,49,164,175,186,197,208:0000110011000000000
3782:5:0,1,2,3,114,125,24,25,138,149,46,47,48,163,59,175,186,197,208:0000110011000100000
3783:5:0,1,2,3,114,125,24,25,138,149,46,47,48,163,174,69,186,197,208:0000110011000110000
3784:5:0,1,2,3,114,125,24,25,138,149,46,47,48,163,174,185,79,197,208:0000110011000111000
3785:5:0,1,2,3,114,125,24,25,138,149,46,47,48,163,174,185,196,89,208:0000110011000111100
3786:5:0,1,2,3,114,125,24,25,138,149,46,47,48,163,174,185,196,207,99:0000110011000111110
3787:5:0,1,2,3,114,125,24,25,138,149,46,47,162,58,59,175,186,197,208:0000110011001000000
3788:5:0,1,2,3,114,125,24,25,138,149,46,47,162,58,174,69,186,197,208:0000110011001010000
3789:5:0,1,2,3,114,125,24,25,138,149,46,47,162,58,174,185,79,197,208:0000110011001011000
3790:5:0,1,2,3,114,125,24,25,138,149,46,47,162,58,174,185,196,89,208:0000110011001011100
3791:5:0,1,2,3,114,125,24,25,138,149,46,47,162,58,174,185,196,207,99:0000110011001011110
3792:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,68,69,186,197,208:0000110011001100000
3793:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,68,185,79,197,208:0000110011001101000
3794:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,68,185,196,89,208:0000110011001101100
3795:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,68,185,196,207,99:0000110011001101110
3796:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,184,78,79,197,208:0000110011001110000
3797:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,184,78,196,89,208:0000110011001110100
3798:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,184,78,196,207,99:0000110011001110110
3799:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,184,195,88,89,208:0000110011001111000
3800:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,184,195,88,207,99:0000110011001111010
3801:5:0,1,2,3,114,125,24,25,138,149,46,47,162,173,184,195,206,98,99:0000110011001111100
3802:5:0,1,2,3,114,125,24,25,138,149,46,161,57,58,59,175,186,197,208:0000110011010000000
3803:5:0,1,2,3,114,125,24,25,138,149,46,161,57,58,174,69,186,197,208:0000110011010010000
3804:5:0,1,2,3,114,125,24,25,138,149,46,161,57,58,174,185,79,197,208:0000110011010011000
3805:5:0,1,2,3,114,125,24,25,138,149,46,161,57,58,174,185,196,89,208:0000110011010011100
3806:5:0,1,2,3,114,125,24,25,138,149,46,161,57,58,174,185,196,207,99:0000110011010011110
3807:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,68,69,186,197,208:0000110011010100000
3808:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,68,185,79,197,208:0000110011010101000
3809:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,68,185,196,89,208:0000110011010101100
3810:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,68,185,196,207,99:0000110011010101110
3811:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,184,78,79,197,208:0000110011010110000
3812:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,184,78,196,89,208:0000110011010110100
3813:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,184,78,196,207,99:0000110011010110110
3814:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,184,195,88,89,208:0000110011010111000
3815:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,184,195,88,207,99:0000110011010111010
3816:5:0,1,2,3,114,125,24,25,138,149,46,161,57,173,184,195,206,98,99:0000110011010111100
3817:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,68,69,186,197,208:0000110011011000000
3818:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,68,185,79,197,208:0000110011011001000
3819:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,68,185,196,89,208:0000110011011001100
3820:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,68,185,196,207,99:0000110011011001110
3821:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,184,78,79,197,208:0000110011011010000
3822:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,184,78,196,89,208:0000110011011010100
3823:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,184,78,196,207,99:0000110011011010110
3824:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,184,195,88,89,208:0000110011011011000
3825:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,184,195,88,207,99:0000110011011011010
3826:5:0,1,2,3,114,125,24,25,138,149,46,161,172,67,184,195,206,98,99:0000110011011011100
3827:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,77,78,79,197,208:0000110011011100000
3828:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,77,78,196,89,208:0000110011011100100
3829:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,77,78,196,207,99:0000110011011100110
3830:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,77,195,88,89,208:0000110011011101000
3831:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,77,195,88,207,99:0000110011011101010
3832:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,77,195,206,98,99:0000110011011101100
3833:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,194,87,88,89,208:0000110011011110000
3834:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,194,87,88,207,99:0000110011011110010
3835:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,194,87,206,98,99:0000110011011110100
3836:5:0,1,2,3,114,125,24,25,138,149,46,161,172,183,194,205,97,98,99:0000110011011111000
3837:5:0,1,2,3,114,125,24,25,138,149,160,56,57,58,59,175,186,197,208:0000110011100000000
3838:5:0,1,2,3,114,125,24,25,138,149,160,56,57,58,174,69,186,197,208:0000110011100010000
3839:5:0,1,2,3,114,125,24,25,138,149,160,56,57,58,174,185,79,197,208:0000110011100011000
3840:5:0,1,2,3,114,125,24,25,138,149,160,56,57,58,174,185,196,89,208:0000110011100011100
3841:5:0,1,2,3,114,125,24,25,138,149,160,56,57,58,174,185,196,207,99:0000110011100011110
3842:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,68,69,186,197,208:0000110011100100000
3843:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,68,185,79,197,208:0000110011100101000
3844:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,68,185,196,89,208:0000110011100101100
3845:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,68,185,196,207,99:0000110011100101110
3846:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,184,78,79,197,208:0000110011100110000
3847:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,184,78,196,89,208:0000110011100110100
3848:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,184,78,196,207,99:0000110011100110110
3849:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,184,195,88,89,208:0000110011100111000
3850:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,184,195,88,207,99:0000110011100111010
3851:5:0,1,2,3,114,125,24,25,138,149,160,56,57,173,184,195,206,98,99:0000110011100111100
3852:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,68,69,186,197,208:0000110011101000000
3853:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,68,185,79,197,208:0000110011101001000
3854:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,68,185,196,89,208:0000110011101001100
3855:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,68,185,196,207,99:0000110011101001110
3856:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,184,78,79,197,208:0000110011101010000
3857:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,184,78,196,89,208:0000110011101010100
3858:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,184,78,196,207,99:0000110011101010110
3859:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,184,195,88,89,208:0000110011101011000
3860:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,184,195,88,207,99:0000110011101011010
3861:5:0,1,2,3,114,125,24,25,138,149,160,56,172,67,184,195,206,98,99:0000110011101011100
3862:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,77,78,79,197,208:0000110011101100000
3863:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,77,78,196,89,208:0000110011101100100
3864:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,77,78,196,207,99:0000110011101100110
3865:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,77,195,88,89,208:0000110011101101000
3866:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,77,195,88,207,99:0000110011101101010
3867:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,77,195,206,98,99:0000110011101101100
3868:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,194,87,88,89,208:0000110011101110000
3869:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,194,87,88,207,99:0000110011101110010
3870:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,194,87,206,98,99:0000110011101110100
3871:5:0,1,2,3,114,125,24,25,138,149,160,56,172,183,194,205,97,98,99:0000110011101111000
3872:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,68,69,186,197,208:0000110011110000000
3873:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,68,185,79,197,208:0000110011110001000
3874:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,68,185,196,89,208:0000110011110001100
3875:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,68,185,196,207,99:0000110011110001110
3876:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,184,78,79,197,208:0000110011110010000
3877:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,184,78,196,89,208:0000110011110010100
3878:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,184,78,196,207,99:0000110011110010110
3879:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,184,195,88,89,208:0000110011110011000
3880:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,184,195,88,207,99:0000110011110011010
3881:5:0,1,2,3,114,125,24,25,138,149,160,171,66,67,184,195,206,98,99:0000110011110011100
3882:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,77,78,79,197,208:0000110011110100000
3883:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,77,78,196,89,208:0000110011110100100
3884:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,77,78,196,207,99:0000110011110100110
3885:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,77,195,88,89,208:0000110011110101000
3886:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,77,195,88,207,99:0000110011110101010
3887:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,77,195,206,98,99:0000110011110101100
3888:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,194,87,88,89,208:0000110011110110000
3889:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,194,87,88,207,99:0000110011110110010
3890:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,194,87,206,98,99:0000110011110110100
3891:5:0,1,2,3,114,125,24,25,138,149,160,171,66,183,194,205,97,98,99:0000110011110111000
3892:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,77,78,79,197,208:0000110011111000000
3893:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,77,78,196,89,208:0000110011111000100
3894:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,77,78,196,207,99:0000110011111000110
3895:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,77,195,88,89,208:0000110011111001000
3896:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,77,195,88,207,99:0000110011111001010
3897:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,77,195,206,98,99:0000110011111001100
3898:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,194,87,88,89,208:0000110011111010000
3899:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,194,87,88,207,99:0000110011111010010
3900:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,194,87,206,98,99:0000110011111010100
3901:5:0,1,2,3,114,125,24,25,138,149,160,171,182,76,194,205,97,98,99:0000110011111011000
3902:5:0,1,2,3,114,125,24,25,138,149,160,171,182,193,86,87,88,89,208:0000110011111100000
3903:5:0,1,2,3,114,125,24,25,138,149,160,171,182,193,86,87,88,207,99:0000110011111100010
3904:5:0,1,2,3,114,125,24,25,138,149,160,171,182,193,86,87,206,98,99:0000110011111100100
3905:5:0,1,2,3,114,125,24,25,138,149,160,171,182,193,86,205,97,98,99:0000110011111101000
3906:5:0,1,2,3,114,125,24,25,138,149,160,171,182,193,204,96,97,98,99:0000110011111110000
3907:5:0,1,2,3,114,125,24,137,35,36,37,38,39,153,164,175,186,197,208:0000110100000000000
3908:5:0,1,2,3,114,125,24,137,35,36,37,38,152,49,164,175,186,197,208:0000110100001000000
3909:5:0,1,2,3,114,125,24,137,35,36,37,38,152,163,59,175,186,197,208:0000110100001100000
3910:5:0,1,2,3,114,125,24,137,35,36,37,38,152,163,174,69,186,197,208:0000110100001110000
3911:5:0,1,2,3,114,125,24,137,35,36,37,38,152,163,174,185,79,197,208:0000110100001111000
3912:5:0,1,2,3,114,125,24,137,35,36,37,38,152,163,174,185,196,89,208:0000110100001111100
3913:5:0,1,2,3,114,125,24,137,35,36,37,38,152,163,174,185,196,207,99:0000110100001111110
3914:5:0,1,2,3,114,125,24,137,35,36,37,151,48,49,164,175,186,197,208:0000110100010000000
3915:5:0,1,2,3,114,125,24,137,35,36,37,151,48,163,59,175,186,197,208:0000110100010100000
3916:5:0,1,2,3,114,125,24,137,35,36,37,151,48,163,174,69,186,197,208:0000110100010110000
3917:5:0,1,2,3,114,125,24,137,35,36,37,151,48,163,174,185,79,197,208:0000110100010111000
3918:5:0,1,2,3,114,125,24,137,35,36,37,151,48,163,174,185,196,89,208:0000110100010111100
3919:5:0,1,2,3,114,125,24,137,35,36,37,151,48,163,174,185,196,207,99:0000110100010111110
3920:5:0,1,2,3,114,125,24,137,35,36,37,151,162,58,59,175,186,197,208:0000110100011000000
3921:5:0,1,2,3,114,125,24,137,35,36,37,151,162,58,174,69,186,197,208:0000110100011010000
3922:5:0,1,2,3,114,125,24,137,35,36,37,151,162,58,174,185,79,197,208:0000110100011011000
3923:5:0,1,2,3,114,125,24,137,35,36,37,151,162,58,174,185,196,89,208:0000110100011011100
3924:5:0,1,2,3,114,125,24,137,35,36,37,151,162,58,174,185,196,207,99:0000110100011011110
3925:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,68,69,186,197,208:0000110100011100000
3926:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,68,185,79,197,208:0000110100011101000
3927:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,68,185,196,89,208:0000110100011101100
3928:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,68,185,196,207,99:0000110100011101110
3929:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,184,78,79,197,208:0000110100011110000
3930:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,184,78,196,89,208:0000110100011110100
3931:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,184,78,196,207,99:0000110100011110110
3932:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,184,195,88,89,208:0000110100011111000
3933:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,184,195,88,207,99:0000110100011111010
3934:5:0,1,2,3,114,125,24,137,35,36,37,151,162,173,184,195,206,98,99:0000110100011111100
3935:5:0,1,2,3,114,125,24,137,35,36,150,47,48,49,164,175,186,197,208:0000110100100000000
3936:5:0,1,2,3,114,125,24,137,35,36,150,47,48,163,59,175,186,197,208:0000110100100100000
3937:5:0,1,2,3,114,125,24,137,35,36,150,47,48,163,174,69,186,197,208:0000110100100110000
3938:5:0,1,2,3,114,125,24,137,35,36,150,47,48,163,174,185,79,197,208:0000110100100111000
3939:5:0,1,2,3,114,125,24,137,35,36,150,47,48,163,174,185,196,89,208:0000110100100111100
3940:5:0,1,2,3,114,125,24,137,35,36,150,47,48,163,174,185,196,207,99:0000110100100111110
3941:5:0,1,2,3,114,125,24,137,35,36,150,47,162,58,59,175,186,197,208:0000110100101000000
3942:5:0,1,2,3,114,125,24,137,35,36,150,47,162,58,174,69,186,197,208:0000110100101010000
3943:5:0,1,2,3,114,125,24,137,35,36,150,47,162,58,174,185,79,197,208:0000110100101011000
3944:5:0,1,2,3,114,125,24,137,35,36,150,47,162,58,174,185,196,89,208:0000110100101011100
3945:5:0,1,2,3,114,125,24,137,35,36,150,47,162,58,174,185,196,207,99:0000110100101011110
3946:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,68,69,186,197,208:0000110100101100000
3947:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,68,185,79,197,208:0000110100101101000
3948:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,68,185,196,89,208:0000110100101101100
3949:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,68,185,196,207,99:0000110100101101110
3950:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,184,78,79,197,208:0000110100101110000
3951:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,184,78,196,89,208:0000110100101110100
3952:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,184,78,196,207,99:0000110100101110110
3953:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,184,195,88,89,208:0000110100101111000
3954:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,184,195,88,207,99:0000110100101111010
3955:5:0,1,2,3,114,125,24,137,35,36,150,47,162,173,184,195,206,98,99:0000110100101111100
3956:5:0,1,2,3,114,125,24,137,35,36,150,161,57,58,59,175,186,197,208:0000110100110000000
3957:5:0,1,2,3,114,125,24,137,35,36,150,161,57,58,174,69,186,197,208:0000110100110010000
3958:5:0,1,2,3,114,125,24,137,35,36,150,161,57,58,174,185,79,197,208:0000110100110011000
3959:5:0,1,2,3,114,125,24,137,35,36,150,161,57,58,174,185,196,89,208:0000110100110011100
3960:5:0,1,2,3,114,125,24,137,35,36,150,161,57,58,174,185,196,207,99:0000110100110011110
3961:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,68,69,186,197,208:0000110100110100000
3962:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,68,185,79,197,208:0000110100110101000
3963:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,68,185,196,89,208:0000110100110101100
3964:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,68,185,196,207,99:0000110100110101110
3965:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,184,78,79,197,208:0000110100110110000
3966:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,184,78,196,89,208:0000110100110110100
3967:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,184,78,196,207,99:0000110100110110110
3968:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,184,195,88,89,208:0000110100110111000
3969:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,184,195,88,207,99:0000110100110111010
3970:5:0,1,2,3,114,125,24,137,35,36,150,161,57,173,184,195,206,98,99:0000110100110111100
3971:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,68,69,186,197,208:0000110100111000000
3972:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,68,185,79,197,208:0000110100111001000
3973:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,68,185,196,89,208:0000110100111001100
3974:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,68,185,196,207,99:0000110100111001110
3975:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,184,78,79,197,208:0000110100111010000
3976:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,184,78,196,89,208:0000110100111010100
3977:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,184,78,196,207,99:0000110100111010110
3978:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,184,195,88,89,208:0000110100111011000
3979:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,184,195,88,207,99:0000110100111011010
3980:5:0,1,2,3,114,125,24,137,35,36,150,161,172,67,184,195,206,98,99:0000110100111011100
3981:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,77,78,79,197,208:0000110100111100000
3982:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,77,78,196,89,208:0000110100111100100
3983:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,77,78,196,207,99:0000110100111100110
3984:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,77,195,88,89,208:0000110100111101000
3985:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,77,195,88,207,99:0000110100111101010
3986:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,77,195,206,98,99:0000110100111101100
3987:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,194,87,88,89,208:0000110100111110000
3988:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,194,87,88,207,99:0000110100111110010
3989:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,194,87,206,98,99:0000110100111110100
3990:5:0,1,2,3,114,125,24,137,35,36,150,161,172,183,194,205,97,98,99:0000110100111111000
3991:5:0,1,2,3,114,125,24,137,35,149,46,47,48,49,164,175,186,197,208:0000110101000000000
3992:5:0,1,2,3,114,125,24,137,35,149,46,47,48,163,59,175,186,197,208:0000110101000100000
3993:5:0,1,2,3,114,125,24,137,35,149,46,47,48,163,174,69,186,197,208:0000110101000110000
3994:5:0,1,2,3,114,125,24,137,35,149,46,47,48,163,174,185,79,197,208:0000110101000111000
3995:5:0,1,2,3,114,125,24,137,35,149,46,47,48,163,174,185,196,89,208:0000110101000111100
3996:5:0,1,2,3,114,125,24,137,35,149,46,47,48,163,174,185,196,207,99:0000110101000111110
3997:5:0,1,2,3,114,125,24,137,35,149,46,47,162,58,59,175,186,197,208:0000110101001000000
3998:5:0,1,2,3,114,125,24,137,35,149,46,47,162,58,174,69,186,197,208:0000110101001010000
3999:5:0,1,2,3,114,125,24,137,35,149,46,47,162,58,174,185,79,197,208:0000110101001011000
4000:5:0,1,2,3,114,125,24,137,35,149,46,47,162,58,174,185,196,89,208:0000110101001011100
4001:5:0,1,2,3,114,125,24,137,35,149,46,47,162,58,174,185,196,207,99:0000110101001011110
4002:5:0,1,2,3,114,125,24,137,35,149,46,47,162,173,68,69,186,197,208:0000110101001100000
4003:5:0,1,2,3,114,125,24,137,35,149,46,47,162,173,68,185,79,197,208:0000110101001101000
